,continentEnglishName,countryName,countryEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime
16696,Asia,约旦,Jordan,112,0.0,1,0,2020-03-23
16697,Africa,摩洛哥,Morocco,115,0.0,3,4,2020-03-23
16698,Asia,越南,Vietnam,113,0.0,17,0,2020-03-23
16699,Asia,塞浦路斯,Cyprus,95,0.0,0,1,2020-03-23
16700,Asia,柬埔寨,Kampuchea (Cambodia ),95,0.0,2,0,2020-03-23
16701,Europe,摩尔多瓦,Moldova,94,0.0,1,1,2020-03-23
16702,Europe,法罗群岛,Faroe,92,0.0,0,0,2020-03-23
16703,Europe,波黑,Bosnia and Herzegovina,92,0.0,0,1,2020-03-23
16704,Europe,北马其顿,North Macedonia,85,0.0,0,0,2020-03-23
16705,Asia,文莱,Brunei,88,0.0,4,0,2020-03-23
16706,Asia,斯里兰卡,SriLanka,81,0.0,1,0,2020-03-23
16707,Europe,马耳他,Malta,73,0.0,0,0,2020-03-23
16708,Africa,突尼斯,Tunisia,75,0.0,0,3,2020-03-23
16709,Africa,布基纳法索,Burkina Faso,72,0.0,5,3,2020-03-23
16710,Africa,塞内加尔,Senegal,67,0.0,5,0,2020-03-23
16711,Europe,白俄罗斯,Belarus,76,0.0,15,0,2020-03-23
16712,Asia,哈萨克斯坦,Kazakstan,56,0.0,0,0,2020-03-23
16713,Asia,阿塞拜疆,Azerbaijan,65,0.0,10,1,2020-03-23
16714,Asia,格鲁吉亚,Georgia,54,0.0,3,0,2020-03-23
16715,Africa,留尼旺,Reunion,47,0.0,0,0,2020-03-23
16716,Asia,乌兹别克斯坦,Uzbekistan,43,0.0,0,0,2020-03-23
16717,Asia,阿富汗,Afghanistan,40,0.0,0,0,2020-03-23
16718,Europe,列支敦士登,Liechtenstein,36,0.0,0,0,2020-03-23
16719,Africa,尼日利亚,Nigeria,30,0.0,2,0,2020-03-23
16720,Africa,刚果（金）,Democratic Republic of the Congo,30,0.0,0,2,2020-03-23
16721,Africa,科特迪瓦,Ivory Coast,25,0.0,1,0,2020-03-23
16722,Europe,摩纳哥,Monaco,23,0.0,0,0,2020-03-23
16723,Africa,毛里求斯,Mauritius,24,0.0,0,2,2020-03-23
16724,Asia,孟加拉国,Bangladesh,27,0.0,5,2,2020-03-23
16725,North America,波多黎各,Puerto Rico,21,0.0,0,1,2020-03-23
16726,South America,玻利维亚,Bolivia,19,0.0,0,0,2020-03-23
16727,Africa,肯尼亚,Kenya,15,0.0,0,0,2020-03-23
16728,Oceania,法属波利尼西亚,French Polynesia,15,0.0,0,0,2020-03-23
16729,Europe,泽西岛,Bailiwick of Jersey,15,0.0,0,0,2020-03-23
16730,Oceania,关岛,Guam,15,0.0,0,1,2020-03-23
16731,Asia,吉尔吉斯斯坦,,14,0.0,0,0,2020-03-23
16732,Africa,坦桑尼亚,Tanzania,12,0.0,0,0,2020-03-23
16733,Africa,马约特,,11,0.0,0,0,2020-03-23
16734,Africa,赤道几内亚,The Republic of Equatorial Guinea,9,0.0,0,0,2020-03-23
16735,Africa,塞舌尔,Seychelles,7,0.0,0,0,2020-03-23
16736,North America,美属维尔京群岛,,6,0.0,0,0,2020-03-23
16737,Oceania,新喀里多尼亚,,4,0.0,0,0,2020-03-23
16738,Africa,赞比亚共和国,,3,0.0,0,0,2020-03-23
16739,Africa,佛得角,,3,0.0,0,0,2020-03-23
16740,North America,库拉索岛,,3,0.0,0,1,2020-03-23
16741,North America,尼加拉瓜,Nicaragua,2,0.0,0,0,2020-03-23
16742,Oceania,斐济,Fiji,2,0.0,0,0,2020-03-23
16743,Africa,尼日尔,Niger,2,0.0,0,0,2020-03-23
16744,Europe,马恩岛,,2,0.0,0,0,2020-03-23
16745,Africa,莫桑比克,Mozambique,1,0.0,0,0,2020-03-23
16746,North America,蒙特塞拉特,,1,0.0,0,0,2020-03-23
16747,North America,美国,United States of America,33073,0.0,178,409,2020-03-23
16748,North America,美国,United States of America,32717,0.0,178,409,2020-03-23
16749,Europe,瑞典,Sweden,1929,0.0,17,23,2020-03-23
16750,North America,加拿大,Canada,1470,0.0,12,20,2020-03-23
16751,South America,厄瓜多尔,Ecuador,506,0.0,0,7,2020-03-23
16752,Asia,菲律宾,Philippines,380,0.0,17,25,2020-03-23
16753,Europe,罗马尼亚,Romania,367,0.0,31,1,2020-03-23
16754,Africa,埃及,Egypt,327,0.0,56,14,2020-03-23
16755,Europe,克罗地亚,Croatia,206,0.0,5,1,2020-03-23
16756,Europe,保加利亚,Bulgaria,187,0.0,3,3,2020-03-23
16757,Europe,立陶宛,Lithuania,141,0.0,1,1,2020-03-23
16758,Europe,圣马力诺,San Marino,151,0.0,2,20,2020-03-23
16759,Asia,柬埔寨,Kampuchea (Cambodia ),95,0.0,2,0,2020-03-23
16760,Europe,法罗群岛,Faroe,92,0.0,0,0,2020-03-23
16761,Europe,波黑,Bosnia and Herzegovina,92,0.0,0,1,2020-03-23
16762,Europe,北马其顿,North Macedonia,85,0.0,0,0,2020-03-23
16763,Europe,马耳他,Malta,73,0.0,0,0,2020-03-23
16764,Africa,布基纳法索,Burkina Faso,72,0.0,5,3,2020-03-23
16765,Europe,白俄罗斯,Belarus,76,0.0,15,0,2020-03-23
16766,Asia,哈萨克斯坦,Kazakstan,56,0.0,0,0,2020-03-23
16767,Africa,留尼旺,Reunion,47,0.0,0,0,2020-03-23
16768,Europe,列支敦士登,Liechtenstein,36,0.0,0,0,2020-03-23
16769,Africa,科特迪瓦,Ivory Coast,25,0.0,1,0,2020-03-23
16770,North America,波多黎各,Puerto Rico,21,0.0,0,1,2020-03-23
16771,South America,玻利维亚,Bolivia,19,0.0,0,0,2020-03-23
16772,Oceania,法属波利尼西亚,French Polynesia,15,0.0,0,0,2020-03-23
16773,Oceania,关岛,Guam,15,0.0,0,1,2020-03-23
16774,Asia,吉尔吉斯斯坦,,14,0.0,0,0,2020-03-23
16775,Africa,马约特,,11,0.0,0,0,2020-03-23
16776,Africa,塞舌尔,Seychelles,7,0.0,0,0,2020-03-23
16777,North America,美属维尔京群岛,,6,0.0,0,0,2020-03-23
16778,Oceania,新喀里多尼亚,,4,0.0,0,0,2020-03-23
16779,Africa,佛得角,,3,0.0,0,0,2020-03-23
16780,North America,库拉索岛,,3,0.0,0,1,2020-03-23
16781,North America,尼加拉瓜,Nicaragua,2,0.0,0,0,2020-03-23
16782,Oceania,斐济,Fiji,2,0.0,0,0,2020-03-23
16783,Europe,马恩岛,,2,0.0,0,0,2020-03-23
16784,South America,厄瓜多尔,Ecuador,506,0.0,0,7,2020-03-23
16785,Europe,罗马尼亚,Romania,367,0.0,31,1,2020-03-23
16786,Europe,克罗地亚,Croatia,206,0.0,5,1,2020-03-23
16787,Europe,圣马力诺,San Marino,151,0.0,2,20,2020-03-23
16788,Europe,法罗群岛,Faroe,92,0.0,0,0,2020-03-23
16789,Europe,波黑,Bosnia and Herzegovina,92,0.0,0,1,2020-03-23
16790,Europe,北马其顿,North Macedonia,85,0.0,0,0,2020-03-23
16791,Europe,马耳他,Malta,73,0.0,0,0,2020-03-23
16792,Africa,布基纳法索,Burkina Faso,72,0.0,5,3,2020-03-23
16793,Europe,白俄罗斯,Belarus,76,0.0,15,0,2020-03-23
16794,Asia,哈萨克斯坦,Kazakstan,56,0.0,0,0,2020-03-23
16795,Asia,柬埔寨,Kampuchea (Cambodia ),53,0.0,2,0,2020-03-23
16796,Africa,留尼旺,Reunion,47,0.0,0,0,2020-03-23
16797,Europe,列支敦士登,Liechtenstein,36,0.0,0,0,2020-03-23
16798,North America,波多黎各,Puerto Rico,21,0.0,0,1,2020-03-23
16799,South America,玻利维亚,Bolivia,19,0.0,0,0,2020-03-23
16800,Oceania,法属波利尼西亚,French Polynesia,15,0.0,0,0,2020-03-23
16801,Oceania,关岛,Guam,15,0.0,0,1,2020-03-23
16802,Asia,吉尔吉斯斯坦,,14,0.0,0,0,2020-03-23
16803,Africa,马约特,,11,0.0,0,0,2020-03-23
16804,Africa,塞舌尔,Seychelles,7,0.0,0,0,2020-03-23
16805,North America,美属维尔京群岛,,6,0.0,0,0,2020-03-23
16806,Oceania,新喀里多尼亚,,4,0.0,0,0,2020-03-23
16807,Africa,佛得角,,3,0.0,0,0,2020-03-23
16808,North America,库拉索岛,,3,0.0,0,1,2020-03-23
16809,North America,尼加拉瓜,Nicaragua,2,0.0,0,0,2020-03-23
16810,Oceania,斐济,Fiji,2,0.0,0,0,2020-03-23
16811,Europe,马恩岛,,2,0.0,0,0,2020-03-23
16812,Africa,埃及,Egypt,327,0.0,56,14,2020-03-23
16813,North America,加拿大,Canada,1470,0.0,12,20,2020-03-23
16814,Africa,科特迪瓦,Ivory Coast,25,0.0,1,0,2020-03-23
16815,Europe,保加利亚,Bulgaria,187,0.0,3,3,2020-03-23
16816,Europe,立陶宛,Lithuania,141,0.0,1,1,2020-03-23
16817,Asia,柬埔寨,Kampuchea (Cambodia ),51,0.0,2,0,2020-03-23
16818,Europe,西班牙,Spain,28572,0.0,2575,1720,2020-03-23
16819,Europe,瑞典,Sweden,1906,0.0,17,21,2020-03-23
16820,Asia,卡塔尔,Qatar,494,0.0,33,0,2020-03-23
16821,Asia,印度尼西亚,Indonesia,514,0.0,9,48,2020-03-23
16822,Europe,俄罗斯,Russia,396,0.0,16,1,2020-03-23
16823,Asia,菲律宾,Philippines,380,0.0,17,25,2020-03-23
16824,Europe,塞尔维亚,Republic of Serbia,222,0.0,0,2,2020-03-23
16825,Asia,塞浦路斯,Cyprus,95,0.0,0,1,2020-03-23
16826,Africa,尼日利亚,Nigeria,30,0.0,2,0,2020-03-23
16827,Africa,莫桑比克,Mozambique,1,0.0,0,0,2020-03-23
16828,Europe,西班牙,Spain,28572,0.0,2575,1720,2020-03-23
16829,Europe,瑞典,Sweden,1906,0.0,17,21,2020-03-23
16830,Europe,捷克,Czech Republic,1120,0.0,6,1,2020-03-23
16831,Asia,以色列,Israel,1071,0.0,37,1,2020-03-23
16832,Europe,爱尔兰,Ireland,906,0.0,0,4,2020-03-23
16833,South America,智利,Chile,632,0.0,8,1,2020-03-23
16834,Asia,卡塔尔,Qatar,494,0.0,33,0,2020-03-23
16835,Europe,斯洛文尼亚,Slovenia,414,0.0,0,2,2020-03-23
16836,Europe,俄罗斯,Russia,396,0.0,16,1,2020-03-23
16837,Europe,塞尔维亚,Republic of Serbia,222,0.0,0,2,2020-03-23
16838,Asia,塞浦路斯,Cyprus,95,0.0,0,1,2020-03-23
16839,Africa,尼日利亚,Nigeria,30,0.0,2,0,2020-03-23
16840,Africa,莫桑比克,Mozambique,1,0.0,0,0,2020-03-23
16841,Europe,意大利,Italy,59138,0.0,7024,5476,2020-03-23
16842,North America,美国,United States of America,31057,0.0,176,390,2020-03-23
16843,Europe,德国,Germany,25279,0.0,239,91,2020-03-23
16844,Europe,西班牙,Spain,28572,0.0,2125,1720,2020-03-23
16845,Europe,法国,France,16018,0.0,1587,674,2020-03-23
16846,Asia,伊朗,Iran,21638,0.0,7913,1685,2020-03-23
16847,Europe,瑞士,Switzerland,7014,0.0,3,60,2020-03-23
16848,Asia,韩国,Korea,8897,0.0,2909,104,2020-03-23
16849,Europe,英国,United Kingdom,5683,0.0,93,281,2020-03-23
16850,Europe,荷兰,Netherlands,4204,0.0,0,179,2020-03-23
16851,Europe,奥地利,Austria,3244,0.0,9,16,2020-03-23
16852,Europe,比利时,Belgium,3401,0.0,290,75,2020-03-23
16853,Europe,挪威,Norway,2262,0.0,0,7,2020-03-23
16854,Europe,瑞典,Sweden,1746,0.0,17,20,2020-03-23
16855,Europe,葡萄牙,Portugal,1600,0.0,3,12,2020-03-23
16856,North America,加拿大,Canada,1426,0.0,12,18,2020-03-23
16857,Europe,丹麦,Denmark,1395,0.0,1,13,2020-03-23
16858,Asia,土耳其,Turkey,1236,0.0,0,30,2020-03-23
16859,Asia,马来西亚,Malaysia,1306,0.0,139,10,2020-03-23
16860,Europe,捷克,Czech Republic,1120,0.0,6,1,2020-03-23
16861,South America,巴西,Brazil,1128,0.0,0,18,2020-03-23
16862,Oceania,澳大利亚,Australia,1098,0.0,27,7,2020-03-23
16863,Asia,以色列,Israel,1071,0.0,37,1,2020-03-23
16864,Europe,爱尔兰,Ireland,906,0.0,0,4,2020-03-23
16865,Asia,日本,Japan,1101,0.0,215,41,2020-03-23
16866,Europe,卢森堡,Luxembourg,798,0.0,0,8,2020-03-23
16867,Asia,巴基斯坦,Pakistan,761,0.0,2,4,2020-03-23
16868,South America,智利,Chile,632,0.0,8,1,2020-03-23
16869,Europe,芬兰,Finland,626,0.0,10,1,2020-03-23
16870,Europe,希腊,Greece,624,0.0,19,15,2020-03-23
16871,Europe,冰岛,Iceland,568,0.0,0,1,2020-03-23
16872,Asia,泰国,Thailand,599,0.0,45,1,2020-03-23
16873,Europe,波兰,Poland,563,0.0,13,7,2020-03-23
16874,Asia,沙特阿拉伯,Saudi Arabia,511,0.0,16,0,2020-03-23
16875,Asia,卡塔尔,Qatar,481,0.0,27,0,2020-03-23
16876,Europe,斯洛文尼亚,Slovenia,414,0.0,0,2,2020-03-23
16877,Asia,印度,India,396,0.0,23,7,2020-03-23
16878,Europe,俄罗斯,Russia,367,0.0,16,1,2020-03-23
16879,Asia,菲律宾,Philippines,380,0.0,15,25,2020-03-23
16880,Asia,印度尼西亚,Indonesia,396,0.0,9,48,2020-03-23
16881,Europe,爱沙尼亚,Estonia,326,0.0,0,0,2020-03-23
16882,Asia,新加坡,Singapore,455,0.0,140,2,2020-03-23
16883,South America,秘鲁,Peru,318,0.0,0,5,2020-03-23
16884,Europe,罗马尼亚,Romania,308,0.0,31,1,2020-03-23
16885,Africa,南非,South Africa,274,0.0,0,0,2020-03-23
16886,North America,墨西哥,Mexico,251,0.0,1,2,2020-03-23
16887,Africa,埃及,Egypt,294,0.0,41,10,2020-03-23
16888,North America,巴拿马,Panama,245,0.0,0,3,2020-03-23
16889,Asia,黎巴嫩,Lebanon,245,0.0,8,4,2020-03-23
16890,South America,阿根廷,Argentina,225,0.0,1,4,2020-03-23
16891,South America,哥伦比亚,Colombia,210,0.0,0,1,2020-03-23
16892,Asia,亚美尼亚,Armenia,190,0.0,2,0,2020-03-23
16893,Europe,保加利亚,Bulgaria,187,0.0,0,3,2020-03-23
16894,Europe,斯洛伐克,Slovakia,185,0.0,0,1,2020-03-23
16895,Asia,巴林,Bahrain,334,0.0,149,2,2020-03-23
16896,Africa,阿尔及利亚,Algeria,201,0.0,12,17,2020-03-23
16897,Europe,塞尔维亚,Republic of Serbia,171,0.0,0,1,2020-03-23
16898,Asia,科威特,Kuwait,188,0.0,30,0,2020-03-23
16899,Asia,伊拉克,Iraq,233,0.0,57,20,2020-03-23
16900,Europe,立陶宛,Lithuania,141,0.0,0,1,2020-03-23
16901,Europe,拉脱维亚,Latvia,139,0.0,0,0,2020-03-23
16902,Europe,圣马力诺,San Marino,151,0.0,2,14,2020-03-23
16903,South America,乌拉圭,Uruguay,135,0.0,0,0,2020-03-23
16904,Europe,克罗地亚,Croatia,133,0.0,5,1,2020-03-23
16905,Europe,匈牙利,Hungary,131,0.0,7,4,2020-03-23
16906,North America,哥斯达黎加,Costa Rica,117,0.0,0,2,2020-03-23
16907,Asia,阿联酋,United Arab Emirates,153,0.0,38,2,2020-03-23
16908,Europe,安道尔,Andorra,114,0.0,1,1,2020-03-23
16909,Asia,约旦,Jordan,112,0.0,1,0,2020-03-23
16910,Africa,摩洛哥,Morocco,115,0.0,3,4,2020-03-23
16911,Asia,越南,Vietnam,113,0.0,17,0,2020-03-23
16912,Europe,摩尔多瓦,Moldova,94,0.0,1,1,2020-03-23
16913,Asia,文莱,Brunei,88,0.0,4,0,2020-03-23
16914,Asia,塞浦路斯,Cyprus,84,0.0,0,1,2020-03-23
16915,Asia,斯里兰卡,SriLanka,81,0.0,1,0,2020-03-23
16916,Europe,法罗群岛,Faroe,80,0.0,0,0,2020-03-23
16917,Europe,阿尔巴尼亚,Albania,76,0.0,0,2,2020-03-23
16918,Africa,突尼斯,Tunisia,75,0.0,0,3,2020-03-23
16919,North America,多米尼加,Dominican Republic,72,0.0,0,2,2020-03-23
16920,Europe,北马其顿,North Macedonia,70,0.0,0,0,2020-03-23
16921,South America,委内瑞拉,Venezuela,70,0.0,0,0,2020-03-23
16922,Oceania,新西兰,New Zealand,67,4.0,0,0,2020-03-23
16923,Europe,马耳他,Malta,64,0.0,0,0,2020-03-23
16924,Africa,塞内加尔,Senegal,67,0.0,5,0,2020-03-23
16925,Africa,布基纳法索,Burkina Faso,64,0.0,5,3,2020-03-23
16926,Asia,阿塞拜疆,Azerbaijan,65,0.0,10,1,2020-03-23
16927,Asia,哈萨克斯坦,Kazakstan,54,0.0,0,0,2020-03-23
16928,Asia,格鲁吉亚,Georgia,54,0.0,3,0,2020-03-23
16929,North America,瓜德罗普岛,,51,0.0,0,0,2020-03-23
16930,Asia,柬埔寨,Kampuchea (Cambodia ),51,0.0,1,0,2020-03-23
16931,Europe,乌克兰,Ukraine,47,0.0,0,3,2020-03-23
16932,Asia,乌兹别克斯坦,Uzbekistan,43,0.0,0,0,2020-03-23
16933,Asia,巴勒斯坦,Palestine,59,0.0,17,0,2020-03-23
16934,Asia,阿富汗,Afghanistan,40,0.0,0,0,2020-03-23
16935,Africa,喀麦隆,Cameroon,40,0.0,0,0,2020-03-23
16936,Asia,阿曼,Oman,55,0.0,17,0,2020-03-23
16937,Europe,列支敦士登,Liechtenstein,34,0.0,0,0,2020-03-23
16938,Africa,刚果（金）,Democratic Republic of the Congo,30,0.0,0,2,2020-03-23
16939,Africa,留尼旺,Reunion,28,0.0,0,0,2020-03-23
16940,Africa,尼日利亚,Nigeria,26,0.0,1,0,2020-03-23
16941,Europe,摩纳哥,Monaco,23,0.0,0,0,2020-03-23
16942,Africa,毛里求斯,Mauritius,24,0.0,0,2,2020-03-23
16943,South America,巴拉圭,Paraguay,22,0.0,0,1,2020-03-23
16944,Asia,孟加拉国,Bangladesh,27,0.0,5,2,2020-03-23
16945,North America,古巴,Cuba,21,0.0,0,1,2020-03-23
16946,Africa,加纳,Ghana,21,0.0,0,1,2020-03-23
16947,Europe,根西岛,Guernsey,17,0.0,0,0,2020-03-23
16948,North America,危地马拉,Guatemala,17,0.0,0,1,2020-03-23
16949,South America,玻利维亚,Bolivia,16,0.0,0,0,2020-03-23
16950,Africa,多哥,Togo,16,0.0,1,0,2020-03-23
16951,North America,牙买加,Jamaica,16,0.0,0,1,2020-03-23
16952,Africa,肯尼亚,Kenya,15,0.0,0,0,2020-03-23
16953,Europe,泽西岛,Bailiwick of Jersey,15,0.0,0,0,2020-03-23
16954,North America,波多黎各,Puerto Rico,14,0.0,0,0,2020-03-23
16955,Europe,黑山,,14,0.0,0,0,2020-03-23
16956,Oceania,关岛,Guam,14,0.0,0,1,2020-03-23
16957,Africa,坦桑尼亚,Tanzania,12,0.0,0,0,2020-03-23
16958,Asia,吉尔吉斯斯坦,,12,0.0,0,0,2020-03-23
16959,Asia,蒙古,Mongolia,10,0.0,0,0,2020-03-23
16960,Africa,赤道几内亚,The Republic of Equatorial Guinea,9,0.0,0,0,2020-03-23
16961,Africa,埃塞俄比亚,Ethiopia,11,0.0,4,0,2020-03-23
16962,South America,苏里南,Suriname,5,0.0,0,0,2020-03-23
16963,North America,巴巴多斯,Barbados,5,0.0,0,0,2020-03-23
16964,Africa,加蓬,Gabon,5,0.0,0,1,2020-03-23
16965,Africa,斯威士兰,Swaziland,4,0.0,0,0,2020-03-23
16966,North America,巴哈马,Bahamas,4,0.0,0,0,2020-03-23
16967,Africa,刚果（布）,,4,0.0,0,0,2020-03-23
16968,Africa,利比里亚,Liberia,3,0.0,0,0,2020-03-23
16969,Africa,赞比亚共和国,,3,0.0,0,0,2020-03-23
16970,Africa,尼日尔,Niger,2,0.0,0,0,2020-03-23
16971,Africa,津巴布韦,Zimbabwe,2,0.0,0,0,2020-03-23
16972,Africa,安哥拉,Angola,2,0.0,0,0,2020-03-23
16973,North America,海地,Haiti,2,0.0,0,0,2020-03-23
16974,Asia,东帝汶,,1,0.0,0,0,2020-03-23
16975,Africa,乌干达,Uganda,1,0.0,0,0,2020-03-23
16976,Africa,佛得角,,1,0.0,0,0,2020-03-23
16977,Oceania,巴布亚新几内亚,Papua New Cuinea,1,0.0,0,0,2020-03-23
16978,Africa,厄立特里亚,,1,0.0,0,0,2020-03-23
16979,Europe,希腊,Greece,624,0.0,19,15,2020-03-23
16980,Asia,印度尼西亚,Indonesia,396,0.0,9,48,2020-03-23
16981,Europe,爱沙尼亚,Estonia,326,0.0,0,0,2020-03-23
16982,Africa,阿尔及利亚,Algeria,201,0.0,12,17,2020-03-23
16983,Asia,伊拉克,Iraq,233,0.0,57,20,2020-03-23
16984,Europe,立陶宛,Lithuania,141,0.0,0,1,2020-03-23
16985,Europe,拉脱维亚,Latvia,139,0.0,0,0,2020-03-23
16986,Asia,阿富汗,Afghanistan,40,0.0,0,0,2020-03-23
16987,North America,美国,United States of America,31057,0.0,176,390,2020-03-23
16988,Europe,法国,France,16018,0.0,1587,674,2020-03-23
16989,Asia,巴基斯坦,Pakistan,761,0.0,2,4,2020-03-23
16990,Europe,芬兰,Finland,626,0.0,10,1,2020-03-23
16991,Europe,冰岛,Iceland,568,0.0,0,1,2020-03-23
16992,Africa,南非,South Africa,274,0.0,0,0,2020-03-23
16993,Europe,斯洛伐克,Slovakia,185,0.0,0,1,2020-03-23
16994,Asia,约旦,Jordan,112,0.0,1,0,2020-03-23
16995,Africa,塞内加尔,Senegal,67,0.0,5,0,2020-03-23
16996,Asia,阿塞拜疆,Azerbaijan,65,0.0,10,1,2020-03-23
16997,Europe,挪威,Norway,2262,0.0,0,7,2020-03-23
16998,North America,加拿大,Canada,1426,0.0,12,18,2020-03-23
16999,Europe,丹麦,Denmark,1395,0.0,1,13,2020-03-23
17000,Asia,土耳其,Turkey,1236,0.0,0,30,2020-03-23
17001,Asia,亚美尼亚,Armenia,190,0.0,2,0,2020-03-23
17002,Asia,格鲁吉亚,Georgia,54,0.0,3,0,2020-03-23
17003,Europe,奥地利,Austria,3244,0.0,9,16,2020-03-23
17004,Europe,保加利亚,Bulgaria,187,0.0,0,3,2020-03-23
17005,Africa,摩洛哥,Morocco,115,0.0,3,4,2020-03-23
17006,Africa,刚果（金）,Democratic Republic of the Congo,30,0.0,0,2,2020-03-23
17007,Europe,摩纳哥,Monaco,23,0.0,0,0,2020-03-23
17008,Europe,意大利,Italy,59138,0.0,7024,5476,2020-03-23
17009,North America,美国,United States of America,31057,0.0,176,347,2020-03-23
17010,Europe,德国,Germany,25279,0.0,239,91,2020-03-23
17011,Europe,西班牙,Spain,28572,0.0,2125,1720,2020-03-23
17012,Europe,法国,France,14459,0.0,1587,562,2020-03-23
17013,Asia,伊朗,Iran,21638,0.0,7913,1685,2020-03-23
17014,Europe,瑞士,Switzerland,7014,0.0,3,60,2020-03-23
17015,Asia,韩国,Korea,8897,0.0,2909,104,2020-03-23
17016,Europe,英国,United Kingdom,5683,0.0,93,281,2020-03-23
17017,Europe,荷兰,Netherlands,4204,0.0,0,179,2020-03-23
17018,Europe,比利时,Belgium,3401,0.0,290,75,2020-03-23
17019,Europe,奥地利,Austria,2649,0.0,9,7,2020-03-23
17020,Europe,挪威,Norway,2150,0.0,0,7,2020-03-23
17021,Europe,瑞典,Sweden,1746,0.0,17,20,2020-03-23
17022,Europe,葡萄牙,Portugal,1600,0.0,3,12,2020-03-23
17023,North America,加拿大,Canada,1377,0.0,11,19,2020-03-23
17024,Europe,丹麦,Denmark,1326,0.0,1,13,2020-03-23
17025,Asia,马来西亚,Malaysia,1306,0.0,139,10,2020-03-23
17026,South America,巴西,Brazil,1128,0.0,0,18,2020-03-23
17027,Oceania,澳大利亚,Australia,1098,0.0,27,7,2020-03-23
17028,Europe,捷克,Czech Republic,1047,0.0,6,0,2020-03-23
17029,Asia,土耳其,Turkey,947,0.0,0,21,2020-03-23
17030,Asia,以色列,Israel,945,0.0,37,1,2020-03-23
17031,Asia,日本,Japan,1101,0.0,215,41,2020-03-23
17032,Europe,卢森堡,Luxembourg,798,0.0,0,8,2020-03-23
17033,Europe,爱尔兰,Ireland,785,0.0,0,3,2020-03-23
17034,Asia,巴基斯坦,Pakistan,730,0.0,2,3,2020-03-23
17035,Asia,泰国,Thailand,599,0.0,45,1,2020-03-23
17036,Europe,波兰,Poland,563,0.0,13,7,2020-03-23
17037,South America,智利,Chile,537,0.0,8,1,2020-03-23
17038,Europe,芬兰,Finland,521,0.0,10,1,2020-03-23
17039,Europe,希腊,Greece,530,0.0,19,13,2020-03-23
17040,Asia,沙特阿拉伯,Saudi Arabia,511,0.0,16,0,2020-03-23
17041,Europe,冰岛,Iceland,473,0.0,0,1,2020-03-23
17042,Asia,印度尼西亚,Indonesia,514,0.0,9,48,2020-03-23
17043,Asia,卡塔尔,Qatar,481,0.0,27,0,2020-03-23
17044,Asia,印度,India,396,0.0,23,7,2020-03-23
17045,South America,厄瓜多尔,Ecuador,367,0.0,0,5,2020-03-23
17046,Europe,俄罗斯,Russia,367,0.0,16,1,2020-03-23
17047,Asia,菲律宾,Philippines,380,0.0,15,25,2020-03-23
17048,Europe,斯洛文尼亚,Slovenia,341,0.0,0,1,2020-03-23
17049,Asia,新加坡,Singapore,455,0.0,140,2,2020-03-23
17050,South America,秘鲁,Peru,318,0.0,0,5,2020-03-23
17051,Europe,爱沙尼亚,Estonia,306,0.0,0,0,2020-03-23
17052,Europe,罗马尼亚,Romania,308,0.0,31,1,2020-03-23
17053,North America,墨西哥,Mexico,251,0.0,1,2,2020-03-23
17054,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,712,0.0,458,7,2020-03-23
17055,Africa,埃及,Egypt,294,0.0,41,10,2020-03-23
17056,North America,巴拿马,Panama,245,0.0,0,3,2020-03-23
17057,Africa,南非,South Africa,240,0.0,0,0,2020-03-23
17058,Asia,黎巴嫩,Lebanon,245,0.0,8,4,2020-03-23
17059,South America,阿根廷,Argentina,225,0.0,1,4,2020-03-23
17060,South America,哥伦比亚,Colombia,210,0.0,0,1,2020-03-23
17061,Asia,巴林,Bahrain,334,0.0,149,2,2020-03-23
17062,Europe,斯洛伐克,Slovakia,178,0.0,0,1,2020-03-23
17063,Europe,塞尔维亚,Republic of Serbia,171,0.0,0,1,2020-03-23
17064,Europe,保加利亚,Bulgaria,163,0.0,0,3,2020-03-23
17065,Asia,亚美尼亚,Armenia,160,0.0,1,0,2020-03-23
17066,Asia,科威特,Kuwait,188,0.0,30,0,2020-03-23
17067,Asia,伊拉克,Iraq,214,0.0,49,17,2020-03-23
17068,Europe,圣马力诺,San Marino,151,0.0,2,14,2020-03-23
17069,South America,乌拉圭,Uruguay,135,0.0,0,0,2020-03-23
17070,Europe,克罗地亚,Croatia,133,0.0,5,1,2020-03-23
17071,Europe,拉脱维亚,Latvia,124,0.0,0,0,2020-03-23
17072,Europe,匈牙利,Hungary,131,0.0,7,4,2020-03-23
17073,North America,哥斯达黎加,Costa Rica,117,0.0,0,2,2020-03-23
17074,Asia,阿联酋,United Arab Emirates,153,0.0,38,2,2020-03-23
17075,Africa,阿尔及利亚,Algeria,139,0.0,12,15,2020-03-23
17076,Europe,安道尔,Andorra,114,0.0,1,1,2020-03-23
17077,Africa,摩洛哥,Morocco,109,0.0,3,3,2020-03-23
17078,Asia,约旦,Jordan,99,0.0,1,0,2020-03-23
17079,Asia,越南,Vietnam,113,0.0,17,0,2020-03-23
17080,Europe,摩尔多瓦,Moldova,94,0.0,1,1,2020-03-23
17081,Asia,文莱,Brunei,88,0.0,4,0,2020-03-23
17082,Asia,塞浦路斯,Cyprus,84,0.0,0,1,2020-03-23
